"mal_id","title_english","type","source","airing","year","rating","score","members","favorites","producers","licensors","studios","genres"
40817,"I'm Here","Movie","Original",FALSE,2015,"G - All Ages",5.5,352,0,"Geidai Animation","","","Avant Garde"
38126,"GG Bond Season 9: Shapeshifting Union","TV","Original",FALSE,2015,"G - All Ages",NA,328,0,"","","","Sci-Fi"
37217,"Heat Meat Up: Domestic Proclamation","Music","Original",FALSE,2015,"G - All Ages",5.45,328,1,"","","",""
36549,"Lalala Lala-chan","ONA","Original",FALSE,2015,"G - All Ages",NA,319,0,"","","Usagi Ou","Adventure, Fantasy"
55978,"BeyWarriors: Cyborg","ONA","Original",FALSE,2015,"PG - Children",NA,318,0,"d-rights","","SynergySP","Action, Sci-Fi"
36700,"Yumearu Ugoku Ehon","ONA","Other",TRUE,2015,"G - All Ages",NA,309,0,"Yumearu","","","Fantasy"
48749,"Chao Shen Xueyuan: Shen yu Shen","ONA","Original",FALSE,2015,"R - 17+ (violence & profanity)",NA,308,0,"Tencent Penguin Pictures","","Transcendence Picture","Action, Sci-Fi"
39203,"Idobata Gossip","Music","Original",FALSE,2015,"G - All Ages",5.85,297,1,"Exit Tunes","","",""
24775,"Koishite!! Namashi-chan","TV","Original",FALSE,2015,"G - All Ages",NA,293,0,"","","Kachidoki Studio","Slice of Life"
36550,"Lalala Lala-chan Mini","ONA","Original",FALSE,2015,"G - All Ages",NA,290,0,"","","Usagi Ou",""
37337,"Sara Ke Puccho","ONA","Original",FALSE,2015,"G - All Ages",5.39,285,0,"","","",""
30556,"Funassyi to Yukaina Kyoudai","ONA","Unknown",FALSE,2015,"G - All Ages",NA,283,0,"Bandai","","","Comedy"
36579,"Fettu to Ccine to Gummi Seijin","ONA","Original",FALSE,2015,"G - All Ages",NA,277,1,"","","Pops Inc.","Comedy"
38538,"Huoli Shaonian Wang zhi Chuanqi Zaixian: Xuji","TV","Original",FALSE,2015,"G - All Ages",NA,273,0,"Alpha Group","","","Adventure, Fantasy"
30200,"Piyo no Ongaeshi","Music","Original",FALSE,2015,"G - All Ages",NA,268,0,"NHK","","",""
42357,"Dai 13-kai Indies Anime Festa OP","Special","Original",FALSE,2015,"G - All Ages",5.17,258,0,"","","","Comedy"
34184,"Hikari Sasu Sora e","OVA","Original",FALSE,2015,"G - All Ages",NA,253,0,"","","","Drama"
41786,"Red Thread","Music","Manga",FALSE,2015,"PG-13 - Teens 13 or older",6.05,242,0,"Victor Studio","","","Drama, Romance"
33320,"Datum Point","Movie","Unknown",FALSE,2015,"G - All Ages",NA,242,0,"","","","Award Winning"
37138,"Cute Kenkyuukai","Music","Original",FALSE,2015,"PG-13 - Teens 13 or older",5.4,227,0,"Felicity","","",""
34417,"SAIGO","Movie","Original",FALSE,2015,"G - All Ages",NA,224,0,"","","","Avant Garde"
35350,"SYZ Project","Music","Original",FALSE,2015,"PG - Children",NA,217,1,"","","DLE",""
32786,"Honky Tonk Women","Music","Music",FALSE,2015,"PG-13 - Teens 13 or older",5.13,215,0,"Space Shower Music","","","Action"
55714,"Retro Future","Movie","Original",FALSE,2015,"G - All Ages",NA,213,0,"","","Mirai Film","Avant Garde"
39691,"Robot Trains","TV","Original",FALSE,2015,"PG - Children",NA,212,0,"CJ ENM, York Animation","","Studio BAZOOKA",""
35058,"Trojan wo Jibun no Te de","OVA","Original",FALSE,2015,"G - All Ages",NA,205,0,"","","",""
44609,"Year Hare Affair","ONA","Other",FALSE,2015,"PG-13 - Teens 13 or older",NA,200,1,"","","","Comedy"
42844,"Float","Movie","Original",FALSE,2015,"G - All Ages",NA,188,0,"","","",""
54308,"Itadakinosaki","Movie","Original",FALSE,2015,"G - All Ages",NA,186,0,"Kyoto Seika University","","","Fantasy, Mystery"
35109,"Ninja Tamamaru: Rule wo Mamotte Koutsuu Anzen! no Maki","OVA","Other",FALSE,2015,"G - All Ages",NA,177,0,"","","",""
39090,"Fushouji no Mizen Boushi: Saihatsu Boushi Series","OVA","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,177,0,"","","","Drama"
43992,"Pleasant Goat and Big Big Wolf: Love You Babe","TV","Unknown",FALSE,2015,"PG - Children",NA,175,0,"","","","Adventure, Comedy"
53031,"An Emo Nose","Movie","Original",FALSE,2015,"R - 17+ (violence & profanity)",NA,168,0,"","","Wong Ping Animation Lab","Avant Garde"
53843,"Aimai na Mama","Music","Original",FALSE,2015,"G - All Ages",NA,167,0,"","","","Drama"
44146,"Sai Er Hao Season 4: Zhanshen Fengyun Jue","TV","Game",FALSE,2015,"PG - Children",NA,166,0,"","","",""
51474,"Mattaku Mi ni Naranai Song","Music","Original",FALSE,2015,"G - All Ages",NA,165,0,"","","",""
43428,"Wealth of Vision","Movie","Original",FALSE,2015,"G - All Ages",NA,153,0,"","","","Avant Garde"
39686,"Magic Han War Season 2","TV","Manga",FALSE,2015,"G - All Ages",NA,151,0,"","","","Adventure"
38167,"Malta no Bouken Season 2","TV","Original",FALSE,2015,"G - All Ages",NA,147,0,"","","",""
54428,"Kiss Kiss","Movie","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,147,0,"","","","Avant Garde, Romance"
53718,"Nothing You Need to See","Movie","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,143,0,"","","","Avant Garde"
57649,"Hakimono to Kasa no Monogatari (March, 2015)","Music","Original",FALSE,2015,"G - All Ages",NA,141,0,"","","","Drama"
44552,"Baozou Kongbu Gushi 2nd Season","ONA","Unknown",FALSE,2015,"PG-13 - Teens 13 or older",NA,140,0,"","","","Horror, Suspense"
51639,"So Red and a Little Blue","Movie","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,138,0,"","","","Avant Garde"
52842,"Behind the Schoolbag","Movie","Original",FALSE,2015,"R - 17+ (violence & profanity)",NA,134,0,"","","","Drama"
44165,"Legend Of The Moles: The Magic Train Adventure","Movie","Game",FALSE,2015,"PG - Children",NA,129,0,"","","",""
54516,"Island","Music","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,125,0,"","","","Avant Garde"
53948,"Sore Ike! Anpanman: Chibi Ookami to Tsuki no Fushigi","Movie","Picture book",FALSE,2015,"PG - Children",NA,124,0,"","","","Comedy, Fantasy, Sci-Fi"
55730,"Energy","Music","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,121,0,"Genie Music","","","Avant Garde"
48223,"Full Moon Factory","TV","Original",FALSE,2015,"PG - Children",NA,120,0,"","","","Comedy, Fantasy"
54517,"Great Expectation","Music","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,120,0,"","","","Avant Garde"
44557,"Baozou LOL","ONA","Game",FALSE,2015,"PG-13 - Teens 13 or older",NA,117,0,"","","","Comedy, Fantasy"
43305,"Dragon Lancer","TV","Unknown",FALSE,2015,"PG - Children",NA,116,0,"Alpha Group","","Alpha Animation",""
47210,"2015 Chunjie Dongman Da Lianhuan","Special","Unknown",FALSE,2015,"PG - Children",NA,116,0,"","","","Adventure, Fantasy"
53659,"Melting Down","Movie","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,113,0,"Geidai Animation","","","Avant Garde"
47068,"Boom Hero","ONA","Game",FALSE,2015,"G - All Ages",NA,109,0,"","","2:10 Animation","Comedy, Sci-Fi"
45521,"Kuaile Tuo Mo Ta: Chengyu Da Cidian","TV","Original",FALSE,2015,"PG - Children",NA,108,0,"","","","Comedy, Slice of Life"
43937,"Xin Datou Er Zi He Xiao Tou Baba: Caoyuan Qiyu","Special","Unknown",FALSE,2015,"G - All Ages",NA,107,0,"","","","Adventure"
45302,"Xing Da Xing Donghua Xilie: Taikong Chuan","TV","Original",FALSE,2015,"PG - Children",NA,106,0,"","","","Adventure, Sci-Fi"
44899,"Bicycle Boy","Movie","Original",FALSE,2015,"PG - Children",NA,106,0,"","","","Action, Adventure, Fantasy, Sci-Fi"
44734,"A Li De Tonghua Riji","ONA","Picture book",FALSE,2015,"PG - Children",NA,105,0,"","","","Fantasy"
57121,"Miniforce: Saeloun Agdangui Seubgyeog","Movie","Original",FALSE,2015,"PG - Children",NA,101,0,"","","SAMG Entertainment","Action"
45388,"AU: Shenqi Luobo","TV","Mixed media",FALSE,2015,"PG - Children",NA,100,0,"","","","Comedy"
45389,"AU: Shenqi Luobo 2nd Season","TV","Mixed media",FALSE,2015,"PG - Children",NA,97,0,"","","","Comedy"
45396,"AU: Mengxiang Xilie","TV","Mixed media",FALSE,2015,"PG - Children",NA,97,0,"","","","Comedy"
58991,"Sore Ike! Anpanman: Happy Otanjoubi Series","OVA","Picture book",FALSE,2015,"PG - Children",NA,97,0,"","","TMS Entertainment","Comedy, Fantasy"
47070,"The Letter with Feathers","TV","Other",FALSE,2015,"PG - Children",NA,94,0,"","","",""
53984,"Shimajirou to Otsuki-sama no Himitsu","Movie","Original",FALSE,2015,"G - All Ages",NA,94,0,"","","D & D Pictures","Adventure, Comedy, Fantasy, Sci-Fi"
56583,"Taneko no Waltz","Music","Original",FALSE,2015,"G - All Ages",NA,94,0,"","","",""
44801,"Chuang Tang Tu 2: Fengkuang Maxi Tuan","Movie","Original",FALSE,2015,"PG - Children",NA,93,0,"","","","Adventure, Fantasy"
47122,"GG Bean","TV","Original",FALSE,2015,"PG - Children",NA,92,0,"","","",""
44403,"Lost Civilization","TV","Original",FALSE,2015,"PG - Children",NA,91,0,"","","","Adventure"
44915,"Xinnian Lai La: Da Nao Chuxi","Movie","Original",FALSE,2015,"PG - Children",NA,90,0,"","","","Adventure, Fantasy"
57652,"Macky and Eucky in Midnight Gallery","Movie","Unknown",FALSE,2015,"PG-13 - Teens 13 or older",NA,90,0,"","","Uguisu Kobo","Action"
47060,"Xiao Pu Lin Bian Bian Bian","TV","Original",FALSE,2015,"PG - Children",NA,89,0,"","","",""
57604,"Shinkaron","Music","Original",FALSE,2015,"G - All Ages",NA,89,0,"","","",""
59256,"Moga CMs","CM","Other",FALSE,2015,"PG-13 - Teens 13 or older",NA,89,0,"","","","Comedy, Romance"
54806,"Nonty","ONA","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,85,0,"","","","Comedy"
56387,"Dummy: No Way Out","Movie","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,83,0,"","","Studio Yona","Drama, Fantasy"
45366,"Qing Ping Chuanshuo: Dao Tu","ONA","Unknown",FALSE,2015,"PG-13 - Teens 13 or older",NA,82,0,"","","","Fantasy"
58951,"Kikyou","Movie","Original",FALSE,2015,"G - All Ages",NA,82,0,"","","","Slice of Life"
48190,"Rotary Park","ONA","Original",FALSE,2015,"G - All Ages",NA,81,0,"","","","Comedy, Fantasy"
45050,"Kung Food Season 2","TV","Unknown",FALSE,2015,"G - All Ages",NA,79,0,"","","","Adventure, Fantasy"
45368,"Cloud Bread 2","TV","Unknown",FALSE,2015,"PG - Children",NA,79,0,"","","","Fantasy"
46881,"Ranshao de Shucai: Jiayuan Baowei Zhan","TV","Original",FALSE,2015,"PG - Children",NA,77,0,"","","","Fantasy"
45244,"Fuxing Ba Jie: Da Nian Xiao Guai","Special","Unknown",FALSE,2015,"PG - Children",NA,74,0,"","","","Adventure, Fantasy"
44974,"Jixiang Baobao","TV","Original",FALSE,2015,"PG - Children",NA,73,0,"","","","Comedy, Fantasy"
47082,"Xiaotong Mao: Miao Xing Laike","TV","Original",FALSE,2015,"PG - Children",NA,73,0,"","","","Fantasy"
55980,"Forefinger Town","ONA","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,71,0,"","","","Drama"
47079,"Mengxiang Zongdongyuan","TV","Original",FALSE,2015,"PG - Children",NA,70,0,"","","",""
47136,"Fendou Ba! Songshu Xiao Jian","TV","Original",FALSE,2015,"PG - Children",NA,69,0,"","","",""
44917,"Xinnian Lai La: Shenmi Baozang","TV","Original",FALSE,2015,"PG - Children",NA,68,0,"","","","Fantasy"
56452,"Yappari Umi ga Suki","OVA","Original",FALSE,2015,"PG-13 - Teens 13 or older",NA,66,0,"","","","Slice of Life"
47209,"Jiangjiu Ren Fanwai","ONA","Original",FALSE,2015,"G - All Ages",NA,62,0,"","","","Comedy"
28171,"Food Wars! Shokugeki no Soma","TV","Manga",FALSE,2015,"PG-13 - Teens 13 or older",8.13,1693794,23661,"Dentsu, Frontier Works, Mainichi Broadcasting System, Magic Capsule, Warner Bros. Japan, KlockWorx, Showgate, Shueisha, I Will","Sentai Filmworks","J.C.Staff","Gourmet, Ecchi"
28121,"Is It Wrong to Try to Pick Up Girls in a Dungeon?","TV","Light novel",FALSE,2015,"PG-13 - Teens 13 or older",7.53,1593208,12407,"Genco, Movic, Warner Bros. Japan, KlockWorx, SoftBank Creative, Showgate, MAGES., FuRyu","Sentai Filmworks","J.C.Staff","Action, Adventure, Fantasy"
26243,"Seraph of the End: Vampire Reign","TV","Manga",FALSE,2015,"R - 17+ (violence & profanity)",7.48,1392929,14137,"Rakuonsha, NBCUniversal Entertainment Japan, Shueisha","Funimation","Wit Studio","Action, Drama, Fantasy"
23847,"My Teen Romantic Comedy SNAFU TOO!","TV","Light novel",FALSE,2015,"PG-13 - Teens 13 or older",8.2,1109399,16002,"TBS, Movic, Delfi Sound, Marvelous AQL, NBCUniversal Entertainment Japan","Sentai Filmworks","feel.","Comedy, Romance"
27775,"Plastic Memories","TV","Original",FALSE,2015,"PG-13 - Teens 13 or older",7.91,983839,12351,"Aniplex, Movic, AT-X, ASCII Media Works, Bushiroad, MAGES., Asahi Broadcasting, BS11","Aniplex of America","Doga Kobo","Drama, Romance, Sci-Fi"
24439,"Blood Blockade Battlefront","TV","Manga",FALSE,2015,"R - 17+ (violence & profanity)",7.59,910250,8119,"Nihon Ad Systems, Mainichi Broadcasting System, TOHO animation, Shueisha, Toy's Factory, Sony PCL","Funimation","Bones","Action, Fantasy"
28701,"Fate/stay night [Unlimited Blade Works] Season 2","TV","Visual novel",FALSE,2015,"R - 17+ (violence & profanity)",8.32,883368,9411,"Aniplex, Notes","Aniplex of America","ufotable","Action, Fantasy"
24703,"High School DxD BorN","TV","Light novel",FALSE,2015,"R+ - Mild Nudity",7.41,825857,3912,"Genco, Lantis, Movic, AT-X, Memory-Tech, Showgate, Fujimi Shobo, Kadokawa","Funimation","TNK","Action, Comedy, Romance, Supernatural, Ecchi"
28677,"Yamada-kun and the Seven Witches","TV","Manga",FALSE,2015,"PG-13 - Teens 13 or older",7.53,820844,4213,"Dentsu, Frontier Works, Kodansha, Rakuonsha, Ultra Super Pictures, Memory-Tech, Daiichikosho, Lawson HMV Entertainment, Amuse, Animatic, A-Sketch","Funimation, Crunchyroll","LIDENFILMS","Comedy, Mystery, Romance, Supernatural"
27787,"Nisekoi: False Love Season 2","TV","Manga",FALSE,2015,"PG-13 - Teens 13 or older",7.34,719695,1850,"Aniplex, Shueisha","Aniplex of America","Shaft","Comedy, Romance"
28297,"My Love Story!!","TV","Manga",FALSE,2015,"PG-13 - Teens 13 or older",7.89,704426,5292,"VAP, Nippon Television Network, Shueisha","Sentai Filmworks","Madhouse","Comedy, Romance"
28977,"Gintama Season 4","TV","Manga",FALSE,2015,"PG-13 - Teens 13 or older",9.05,657996,17058,"TV Tokyo, Aniplex, Dentsu","Funimation, Crunchyroll","Bandai Namco Pictures","Action, Comedy, Sci-Fi"
27989,"Sound! Euphonium","TV","Novel",FALSE,2015,"PG-13 - Teens 13 or older",8.02,486698,7820,"Lantis, Pony Canyon, Rakuonsha","Ponycan USA, Crunchyroll","Kyoto Animation","Drama"
29095,"The Eden of Grisaia","TV","Visual novel",FALSE,2015,"R - 17+ (violence & profanity)",7.73,424938,2074,"Frontier Works, AT-X, Magic Capsule, Bushiroad, NBCUniversal Entertainment Japan, i0+, Front Wing","Sentai Filmworks","8bit","Drama, Romance, Suspense"
28249,"The Heroic Legend of Arslan","TV","Manga",FALSE,2015,"R - 17+ (violence & profanity)",7.65,386044,1763,"Dentsu, Mainichi Broadcasting System, Kodansha, Magic Capsule, Ultra Super Pictures, Graphinica, NBCUniversal Entertainment Japan","Funimation","SANZIGEN, LIDENFILMS","Action, Adventure, Drama, Fantasy"
28675,"Beyond the Boundary: I'll Be Here - Future","Movie","Light novel",FALSE,2015,"PG-13 - Teens 13 or older",8.14,271323,1061,"Shochiku","Sentai Filmworks","Kyoto Animation","Action, Romance, Supernatural"
28617,"Punch Line","TV","Original",FALSE,2015,"PG-13 - Teens 13 or older",6.89,240281,642,"Aniplex, Dentsu, Fuji TV, MAGES., Kyoraku Industrial Holdings, Kansai Telecasting","Sentai Filmworks","MAPPA","Comedy, Sci-Fi, Supernatural, Ecchi"
29093,"The Labyrinth of Grisaia: The Cocoon of Caprice 0","TV Special","Visual novel",FALSE,2015,"R+ - Mild Nudity",7.82,239849,721,"Frontier Works, Magic Capsule, NBCUniversal Entertainment Japan, Front Wing","Sentai Filmworks","8bit","Drama"
29067,"I Can't Understand What My Husband Is Saying: 2nd Thread","TV","4-koma manga",FALSE,2015,"PG-13 - Teens 13 or older",7.31,204717,187,"DAX Production, Dream Creation","","Seven","Comedy, Romance"
30347,"The Seven Deadly Sins: Ban's Side Story OVA","OVA","Manga",FALSE,2015,"PG-13 - Teens 13 or older",7.48,194615,214,"Aniplex","","A-1 Pictures","Action, Adventure, Fantasy"
25389,"Dragon Ball Z: Resurrection 'F'","Movie","Manga",FALSE,2015,"PG-13 - Teens 13 or older",7.03,190856,141,"Yomiko Advertising, Fuji TV, Bandai, Bandai Namco Entertainment, Shueisha","Funimation","Toei Animation","Action, Adventure, Comedy, Fantasy"
26443,"Triage X","TV","Manga",FALSE,2015,"R+ - Mild Nudity",6.31,171666,309,"DAX Production, Nippon Columbia, Kadokawa","Sentai Filmworks","Xebec","Action, Adventure, Ecchi"
29589,"Ultimate Otaku Teacher","TV","Manga",FALSE,2015,"PG-13 - Teens 13 or older",6.86,159552,325,"Yomiuri Telecasting, Shogakukan","Funimation","A-1 Pictures","Comedy, Romance"
30230,"Ace of Diamond: Second Season","TV","Manga",FALSE,2015,"PG-13 - Teens 13 or older",8.3,143314,1099,"TV Tokyo, Sotsu, Pony Canyon, Kodansha, AT-X","","Production I.G, Madhouse","Sports"
26351,"The Disappearance of Nagato Yuki-chan","TV","Manga",FALSE,2015,"PG-13 - Teens 13 or older",6.72,142665,317,"Lantis, Kadokawa Shoten, AT-X, KlockWorx, chara-ani.com, Tokyo MX, Sankyo Planning, Docomo Anime Store, Kadokawa Media House","Funimation","Satelight","Comedy, Romance"
23777,"Attack on Titan: Wings of Freedom","Movie","Manga",FALSE,2015,"R - 17+ (violence & profanity)",7.94,141969,278,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Pony Canyon Enterprises","Funimation","Wit Studio","Action, Drama, Suspense"
24997,"Love Live! The School Idol Movie","Movie","Original",FALSE,2015,"PG-13 - Teens 13 or older",7.91,134410,1217,"Bandai Visual, Lantis, ASCII Media Works, Bushiroad, Graphinica, ILCA","NIS America, Inc.","Sunrise","Award Winning, Slice of Life"
28957,"Mushishi Zoku Shou: Suzu no Shizuku","Movie","Manga",FALSE,2015,"PG-13 - Teens 13 or older",8.58,133885,233,"Aniplex, Kodansha, Delfi Sound","","Artland","Adventure, Mystery, Slice of Life, Supernatural"
29027,"The Testament of Sister New Devil OVA","OVA","Light novel",FALSE,2015,"R+ - Mild Nudity",6.9,132570,110,"","Funimation","Production IMS","Action, Supernatural, Ecchi"
24893,"Knights of Sidonia: Battle for Planet Nine","TV","Manga",FALSE,2015,"R - 17+ (violence & profanity)",7.71,122073,349,"Starchild Records, Mainichi Broadcasting System, Kodansha, Studio Mausu","Funimation, Sentai Filmworks","Polygon Pictures","Action, Sci-Fi"
15199,"Code Geass: Akito the Exiled - The Brightness Falls","Movie","Original",FALSE,2015,"R - 17+ (violence & profanity)",7.27,118854,105,"Bandai Visual, Bandai, Bandai Namco Entertainment, Hakuhodo DY Media Partners","Funimation","Sunrise","Action"
28069,"Your Lie in April: Moments","OVA","Manga",FALSE,2015,"PG-13 - Teens 13 or older",7.69,114509,178,"","","A-1 Pictures",""
30206,"Amagi Brilliant Park: No Time to Take It Easy!","Special","Light novel",FALSE,2015,"PG-13 - Teens 13 or older",7.21,102693,35,"","Sentai Filmworks","Kyoto Animation","Comedy, Supernatural"
30714,"Seraph of the Endless","Special","Manga",FALSE,2015,"PG-13 - Teens 13 or older",7.34,96934,341,"","Funimation","Wit Studio","Comedy, Supernatural"
27663,"Baby Steps 2nd Season","TV","Manga",FALSE,2015,"PG-13 - Teens 13 or older",8,93089,309,"NHK","","Pierrot","Sports"
28817,"Mikagura School Suite","TV","Mixed media",FALSE,2015,"PG-13 - Teens 13 or older",6.67,91841,179,"Media Factory, Movic, AT-X, Showgate","Funimation","Doga Kobo","Action, Comedy, Girls Love"
28423,"RIN-NE","TV","Manga",FALSE,2015,"PG-13 - Teens 13 or older",6.88,90406,134,"Shogakukan-Shueisha Productions, NHK, Shogakukan","Sentai Filmworks","Brain's Base","Comedy, Supernatural"
27441,"Show By Rock!!","TV","Game",FALSE,2015,"PG-13 - Teens 13 or older",7.03,89839,378,"Shochiku, Pony Canyon, Sanrio, Tokyo MX, Studio GOONEYS, Docomo Anime Store, Sammy, FuRyu","Funimation","Bones","Comedy, Fantasy"
28221,"Etotama","TV","Original",FALSE,2015,"PG-13 - Teens 13 or older",6.78,81677,139,"Pony Canyon, Tablier Communications","Ponycan USA","Shirogumi, Encourage Films","Action, Comedy, Fantasy"
24543,"Persona 3 the Movie: #3 Falling Down","Movie","Game",FALSE,2015,"R - 17+ (violence & profanity)",7.59,81546,249,"Aniplex, Atlus","Aniplex of America","A-1 Pictures","Action, Supernatural"
23269,"Hello!! KINMOZA!","TV","4-koma manga",FALSE,2015,"PG-13 - Teens 13 or older",7.49,81475,250,"Genco, Media Factory, flying DOG, Showgate","Sentai Filmworks","Studio Gokumi","Slice of Life"
28791,"Gunslinger Stratos: The Animation","TV","Game",FALSE,2015,"PG-13 - Teens 13 or older",6.04,73687,49,"Aniplex, Square Enix, Nitroplus, ASCII Media Works, Tokyo MX, BS11","Aniplex of America","A-1 Pictures","Action, Sci-Fi"
25859,"RE-KAN!","TV","4-koma manga",FALSE,2015,"PG-13 - Teens 13 or older",6.76,62099,67,"Pierrot, TBS, DAX Production, chara-ani.com, Houbunsha, Tokuma Japan, Docomo Anime Store, RAY","Sentai Filmworks","Pierrot Plus","Comedy, Supernatural"
